Individual	Species	RB	ZB	MB	GSL	RD	CDM1	BaL	D	BuL	OccW
UFMG3032	PRO	0.412100499607174	0.732309624974582	1.07327258912601	-1.20674408075191	-0.134866573773459	-0.0371853764284501	-0.383267042049097	-0.32383655474783	1.8712262205588	2.35053560823225
UFMG3033	PRO	2.15244867058568	2.11844003779429	0.228375790109829	-1.21866989319229	1.88012373033138	1.23552275887493	-1.68086072837506	-0.226086415272459	0.630111920065491	0.97235774930767
UFMG3035	PRO	0.273942296281406	0.0492558404157153	1.23613592552961	0.375740393296801	-0.47614736312038	-0.107022407824163	-1.28046711864058	-3.52283178596271	2.87702837641928	4.40374947846775
UFPB6929	PRO	3.74993220312466	-0.426539109942998	-0.465567634506378	-0.904741063314439	1.06296639614727	0.77308683419615	-1.29874014926217	0.648798010588404	1.62312612386938	2.57638192311825
UFPB6931	PRO	-0.0048276066696176	-0.495482794863391	-1.33827198347523	-0.409238130187978	-0.581096155814255	-1.08404558722194	0.492934827387666	-0.47151560263261	2.64024215801666	2.01858260815239
UFPB6932	PRO	-0.413353391661992	0.122860869273051	1.05479938951283	-0.185160646049852	1.48201544055745	0.376551612436877	0.489579940636217	-2.93102633967799	3.12269128790112	-1.5942804274608
UFSM305	PRO	2.06329992045664	-1.07219347611617	-0.0867303845244284	0.788372905996424	0.808271056444983	-0.294460889792307	0.991738277778273	1.42488357478602	0.189734952392326	-1.53246107935523
UMMZ125182	HG	-0.215565900028878	0.140091303890228	0.406677145878352	-0.536332360103792	0.768701487775361	0.810044348563668	-0.852217185908032	0.723837250490082	-5.06657091968642	1.21961352925352
UMMZ80069	PRO	0.0149952732499471	1.6548364028544	-1.71038370157917	-1.14795763081559	1.0788967949227	0.813956351167632	-1.92180761090711	-2.85803577471622	1.11809095598908	0.296129507733718
UMMZ80073	PRO	0.514664315529646	0.990765967825657	-0.666010404896881	0.471073684519673	-1.81994041140844	-0.949003594388981	0.210613128188823	-1.02014368597804	-4.48135529648961	1.15612038163671
USNM102731	PRO	0.227281266436808	-0.464947214142439	-2.18956855092781	-0.953845749938596	-1.60614363133276	-0.293791340400435	-0.690837698696006	-0.0382376406517229	-7.47838259297176	-3.42803856412391
USNM172949	PRO	-4.02904612797026	0.13334671580535	-1.9107252011661	0.830821454457674	1.6708482353084	-1.58775742203255	0.52293537422785	1.67590487846423	-0.796471576603468	-4.59262108243355
USNM364151	PRO	-0.00926406364661347	-0.24930776777202	1.33145476356574	0.576733810823156	1.02672832908179	0.498327199067397	0.28133361443362	-0.3747790074332	3.12987288520181	2.02036802336186
USNM388133	TEP	0.975864958108459	-3.38693880821675	-1.67734358575224	0.90936604173825	0.785688345967012	-0.781688297673182	0.890062204611129	2.37915856246755	-5.15815246623976	3.74940245339468
USNM390367	PRO	1.08049720090101	-0.589302961572277	0.628504427514621	-0.0658569072417193	-0.611827945784064	-1.17141499401921	2.02489053092158	0.478821983243117	1.80880282692252	2.68793129404196
USNM391009	PRO	-0.485693891905771	-0.00219098353063699	-0.570889972149242	-1.52948500827053	-0.521815552867902	0.650699440921085	0.362938333157166	0.216254248758505	-1.12224421430481	-0.445020933788681
USNM392887	PRO	-2.97235774093249	-0.967483076175683	-4.19074480119159	0.0731396807205562	-1.38029026491672	-0.416982839533506	0.562036955397483	1.00675348100587	-4.78877418125106	-7.6330189021653
USNM442697	PRO	-0.0629029049706792	-1.89728433225792	-1.15264954053347	-0.611450467104951	-1.11557074929495	-1.87376345805893	0.691402821193551	0.424666351645768	-2.45064868514536	-0.958060399533391
USNM442699	PRO	-0.12800924546269	-0.404920768950913	1.49061478890714	0.495531032259639	0.219798735880447	0.998947014299476	-0.658003233952686	-3.47230627224134	-4.25684925872706	-1.0158999118737
USNM442880	PRO	-0.500031892326618	0.595128312870777	-0.791071069957563	-1.30720134977969	-1.41642315848879	-1.03282832787155	-1.2352761058096	-1.36349534790479	-3.44045195924328	-0.510486714843976
USNM442883	PRO	2.5265865114493	-0.114723041384913	0.615867957499319	-1.06438576636472	-1.02374104685092	0.290596458111937	-1.31595171479999	-2.4353262465352	0.247730265915013	1.36204014223723
USNM513633	PRO	-1.82581856174034	0.497642431367141	-0.173637327067513	-2.56363160773197	-0.871760794845597	-1.0251170241361	0.0643335644262304	-3.25376502532449	2.31017465736247	-1.42501986265374
USNM513645	PRO	-5.19165032157906	-0.525673056363074	0.943325645737326	-0.136415212755667	-0.662130568618112	0.0300638762471996	0.649386812912444	0.143664603852634	0.605073530121441	-2.21511451439222
USNM530931	PRO	-2.38875202137352	-0.449156102065808	-2.7056426423993	-0.0373716844672579	-0.774156091390208	-0.078091388391108	-0.536816995993457	-0.27077232851718	-0.687530988919957	-9.78036106773661
USNM530932	PRO	-2.51243803979014	-1.21247618617903	0.86244434389522	-0.0900213424152041	-0.474484350150278	1.0394741377096	1.1609291284624	0.455361014405245	-2.21559732571827	-4.25095943461823
USNM530935	PRO	1.19001151071418	0.347054907532762	4.19315300433977	0.49231646785731	1.12697691997861	-0.657126483723722	-0.913936081995751	2.0375347685712	1.67146367071915	2.07656091529942
USNM559415	PRO	-1.33967575573181	-1.06861277151667	-2.23550562731293	0.219363672433739	-0.502756936135691	0.315382353077407	0.170862201941291	0.482600160748365	-0.291123335962654	-1.84503779873553
USNM559426	PRO	-1.59147680104239	-0.406789334601636	-1.44009403015913	0.658444790954086	-1.50430210105134	-0.535226937182622	0.149526832653968	1.48632472938723	-4.50831578964626	-1.57895578413364
USNM578000	PRO	0.324263857195938	0.940569690447716	-0.41877854932802	1.01042980858187	1.65191822891443	-0.395109018468332	-0.132157420493639	0.70827917843281	-0.474270122276803	-1.49594701634058
USNM579259	PRO	1.74526399530504	0.249025042724733	-0.459768011289044	0.614880060772164	0.532823719166672	1.05261771719658	-0.0884358427254472	0.748070006538848	0.462147281988889	-0.919884833650349
USNM579616	PRO	2.19499455616601	-1.14795851191389	-0.74080674266571	-0.866049050005397	1.41384265703752	0.211815281242207	-1.7507526675063	-0.769759945356197	1.33767370772289	-3.33487200128845
USNM579694	PRO	1.30969260418817	1.12693487986191	0.417031362650221	0.872376910943005	1.92560704598197	0.0963687349541018	-0.402733256011676	1.61204296314455	0.528134646766692	2.86280045271498
USNM579695	PRO	0.292685465362565	0.174104339968895	0.361807510171442	0.55921055457813	0.41241130745242	-0.299084731874012	-1.15354976006007	1.31675970540181	1.59082198529997	-0.17921056796208
USNM579697	PRO	3.76090430442803	2.77311511750019	-0.671160338472134	0.523517185137338	0.268478824626346	0.379256785806373	0.319435714967778	1.24051668953227	2.03019390689572	1.15726444110519
USNM581983	PRO	-3.43457180784836	-0.592142270399012	-0.407869582674252	0.800691883132751	-2.14823876679949	-0.921056844780005	0.612690635813386	0.742926758571682	-0.580652310378621	-4.25491125958919
USNM582772	PRO	-1.31586199114612	0.328817201309613	-2.09685247017402	0.824405879628357	2.56888486739099	1.0328653228281	-0.187600429941066	-1.63093920910782	-2.34912457279515	-3.65297578928072
USNM582897	PRO	1.82837538667393	0.918376997792475	-0.254503012102072	1.19882858055781	-0.0420954047268727	0.496746637911494	-0.403103091839969	-2.30468976890529	-1.24743611763782	2.08772106506904
USNM584593	PRO	-3.12985848525114	-0.0999195285285805	4.00568567179049	-0.604514134426163	-0.468140217434857	-0.235625392526477	0.874056762893304	0.0197832054795851	1.58139106134536	-3.66577402839128
USNM584594	PRO	-0.723172768227778	1.70568371453937	2.17370417232962	-0.825713056420449	0.857718262650707	0.546355274014301	-0.3460989751071	-1.30628817065391	-2.5767346038028	-4.04024539471199
USNM584595	PRO	-0.49829429691664	-0.557202636165831	1.35686730272385	-0.00510893668139602	0.293696767781663	-0.642150815829831	0.901363954525118	2.01119549502449	1.16505852336236	-2.65498556214986
USNM584596	PRO	-1.21852506602995	1.42059046814562	0.382744455064575	-0.127525630698286	-0.976117393969285	-0.0715171700318329	1.05143586966385	-0.0461354035058702	-2.25783733767171	-1.59694285402419
USNM584597	PRO	-0.341804474294295	-1.8466834993108	2.37167774205662	-0.787992609793318	0.494932557473438	-0.121963685155657	-0.401778670235394	-0.130179460073017	1.92697382495376	1.13830015465914
USNM584598	PRO	0.286488525039472	-0.271631305145653	0.0447217308362063	-1.04794311877457	-1.96440398942634	-0.680000431838018	1.05807471658711	-1.28207973913058	3.08511983771336	-0.392770899905895
USNM588195	PRO	2.35126706999517	-1.23865878469815	0.432176496252648	-1.60180904017799	-2.03750892262555	-0.783675952594626	-0.486511445362789	1.41688528635115	4.22474144134496	-0.754880744926959
X1M15	PRO	-1.06741247814398	-1.34345607583202	0.549219146478891	0.937389916116316	1.24529502188849	0.335571562742574	0.0992744830682869	0.571812725349815	-6.82318426484972	-2.06266728960945
